"ID","NAME","SERVICE_CATEGORY_ID","SERVICE_CATEGORY_NAME"
51554,"Geotechnical Sensitivity and Geographic Information System (GIS)",51261,"TECHNICAL CONSULTANCY SERVICES"
51559,"Mapping and Environmental Sensitivity Index (Esi)",51261,"TECHNICAL CONSULTANCY SERVICES"
51614,"GSM Telephony Services",51613,"TELECOMMUNICATION SERVICES"
51650,"Installation and Operation of Waste Management Equipment",51640,"WASTE MANAGEMENT SERVICES"
51653,"Installation and Operation of Waste Management/Treatment Facilities",51640,"WASTE MANAGEMENT SERVICES"
51657,"Installation and Operation of Waste Management/Treatment Facilities (Tdu'S, Incinerators/Compactor)",51640,"WASTE MANAGEMENT SERVICES"
51659,"Oil Spill Remediation Services",51640,"WASTE MANAGEMENT SERVICES"
51679,"Operation of Waste Management/Treatment Facilities, and Oil Spill Control/Clean Up and Remendation",51640,"WASTE MANAGEMENT SERVICES"
51681,"Operation of Waste Management/Treatment Facilities",51640,"WASTE MANAGEMENT SERVICES"
51702,"Water Borehole Drilling, Treatment and Maintenance",51701,"WATER BOREHOLE SERVICES"
51705,"Water Well Drilling, Water Treatment and Maintenance Services",51701,"WATER BOREHOLE SERVICES"
51732,"Water Borehole Drilling and Maintenance",51701,"WATER BOREHOLE SERVICES"
51745,"Water Treatment and Maintenance",51701,"WATER BOREHOLE SERVICES"
193470,"Geo-Hazard Service",51136,"SURVEY SERVICES"
331087,"Tank Cleaning and Waste Disposal Services",51640,"WASTE MANAGEMENT SERVICES"
352855,"Steel Plate",47573,"MANUFACTURING SERVICES"
352857,"Flat Sheet",47573,"MANUFACTURING SERVICES"
81,"Rotating Equipment Maintenance",2040092,""
82,"Cranes and Lifting Equipment Solution",2040095,""
83,"Logistics Support Services",38602,"CONSULTANCY SERVICES"
92,"Inspection, Surveying, Maintenance on Wind Turbines",2040090,"ROPE ACCESS SERVICES"
93,"Inspection, Surveying, Maintenance, and Construction on Bridges and Dams",2040090,"ROPE ACCESS SERVICES"
94,"Window Cleaning, Repair and Aircraft Warning Light Maintenance On High-Rise Buildings",2040090,"ROPE ACCESS SERVICES"
95,"Maintenance of Aerials, Telecommunication and Electrical Transmission Towers (Pylons)",2040090,"ROPE ACCESS SERVICES"
96,"Construction Assist On Stadiums, Spires, and Other Unique Shape Structures",2040090,"ROPE ACCESS SERVICES"
98,"Events Rigging and Installations Such As Banners, Flags, Lighting and Fireworks",2040090,"ROPE ACCESS SERVICES"
99,"Lodging and Accomodation Services",46160,"HOSPITALITY SERVICES"
108,"Geotechnical Survey",51136,"SURVEY SERVICES"
103,"Flanges and Gaskets",47573,"MANUFACTURING SERVICES"
106,"Electrical Cables",47573,"MANUFACTURING SERVICES"
80,"HVAC System Solution",2040095,""
84,"Provision of Technical Spares",51261,"TECHNICAL CONSULTANCY SERVICES"
91,"Inspection, Painting and Construction on Offshore Oil Platforms and Power Plants",2040090,"ROPE ACCESS SERVICES"
97,"Inspection, Documentation and Access To Large Building Facades.",2040090,"ROPE ACCESS SERVICES"
125,"Drilling Services, Drilling Rig and Production",2040099,"EXPLORATION DRILLING AND PRODUCTION SERVICES"
126,"Conductor Piling Services",2040099,"EXPLORATION DRILLING AND PRODUCTION SERVICES"
127,"Cementing Services and Cement Engineering",2040099,"EXPLORATION DRILLING AND PRODUCTION SERVICES"
129,"Casing Cutting Services",2040099,"EXPLORATION DRILLING AND PRODUCTION SERVICES"
131,"MWD, LWD Services",2040099,"EXPLORATION DRILLING AND PRODUCTION SERVICES"
133,"Electrical Logging and Calibration Services ",2040099,"EXPLORATION DRILLING AND PRODUCTION SERVICES"
135,"Fishing, Wireline Fishing Services ",2040099,"EXPLORATION DRILLING AND PRODUCTION SERVICES"
136,"Snubbing Services ",2040099,"EXPLORATION DRILLING AND PRODUCTION SERVICES"
141,"Safety Health and Environment Consultancy",38602,"CONSULTANCY SERVICES"
142,"Human Resources and Development Consultancy.",38602,"CONSULTANCY SERVICES"
148,"Quality Management Systems Certification",2040107,""
151,"Well Completion",2040099,"EXPLORATION DRILLING AND PRODUCTION SERVICES"
152,"Safety Management Systems Certification",2040107,""
154,"Information Security Management Systems certification",2040107,""
155,"Wellhead Services",2040099,"EXPLORATION DRILLING AND PRODUCTION SERVICES"
156,"Certification of Welders",2040107,""
157,"Slickline Services",2040099,"EXPLORATION DRILLING AND PRODUCTION SERVICES"
160,"Cutting Injections, Cutting Disposal Services",2040099,"EXPLORATION DRILLING AND PRODUCTION SERVICES"
163,"Certification of Cranes and Lifting Appliances",2040107,""
168,"Perforation Services",2040099,"EXPLORATION DRILLING AND PRODUCTION SERVICES"
169,"Gravel Packing Services",2040099,"EXPLORATION DRILLING AND PRODUCTION SERVICES"
170,"Fracturing Services",2040099,"EXPLORATION DRILLING AND PRODUCTION SERVICES"
171,"Plugging Services",2040099,"EXPLORATION DRILLING AND PRODUCTION SERVICES"
132,"Turbine Drilling and Down Hole Motor Services",2040099,"EXPLORATION DRILLING AND PRODUCTION SERVICES"
134,"Coring Services ",2040099,"EXPLORATION DRILLING AND PRODUCTION SERVICES"
110,"Refining Crude Oil",2040113,"REFINERY SERVICES"
137,"Drilling Services, Fluids and Mud Services ",2040099,"EXPLORATION DRILLING AND PRODUCTION SERVICES"
138,"Drilling Services, Fluids and Mud Services ",2040099,"EXPLORATION DRILLING AND PRODUCTION SERVICES"
139,"Risk Analysis Consultancy",38602,"CONSULTANCY SERVICES"
143,"Legal Consultancy",38602,"CONSULTANCY SERVICES"
145,"Well Testing",2040099,"EXPLORATION DRILLING AND PRODUCTION SERVICES"
147,"Liner Float, Hangers and Running Equipment Services",2040099,"EXPLORATION DRILLING AND PRODUCTION SERVICES"
149,"Environmental Management Systems Certification",2040107,""
153,"Well Overhauling and Stimulation Services",2040099,"EXPLORATION DRILLING AND PRODUCTION SERVICES"
161,"Certification of Machinery",2040107,""
162,"Re-Cutting Inspection Services",2040099,"EXPLORATION DRILLING AND PRODUCTION SERVICES"
164,"Rental of Drill Pipe",2040099,"EXPLORATION DRILLING AND PRODUCTION SERVICES"
165,"Certification of Pressurized Equipment ",2040107,""
166,"Cased Hole Logging Services Gauges, Gyro, Plt, E.T.C",2040099,"EXPLORATION DRILLING AND PRODUCTION SERVICES"
167,"Drill Stem Testing Services",2040099,"EXPLORATION DRILLING AND PRODUCTION SERVICES"
176,"Well Crises Management Services",2040099,"EXPLORATION DRILLING AND PRODUCTION SERVICES"
177,"Well Crises Management Services",2040099,"EXPLORATION DRILLING AND PRODUCTION SERVICES"
178,"Well Engineering and Maintenance",2040099,"EXPLORATION DRILLING AND PRODUCTION SERVICES"
179,"Drilling Services",2040099,"EXPLORATION DRILLING AND PRODUCTION SERVICES"
180,"Steel, Piping and Mechanical Services",2040100,""
181,"Electrical, Instrument Services",2040100,""
182,"Ventilation, Heating",2040100,""
186,"Integrity Management Services",2040107,""
184,"Waste Disposal, Drainage Services, Sanitary Services",2040100,""
185,"Evaluation and Certification of Software and Electronic, IT",2040107,""
187,"Insulation Services ",2040100,""
189,"Material Management Consultancy ",38602,"CONSULTANCY SERVICES"
190,"Surface Treatment, Sandblasting, Painting, Coating and Fireproofing Services",2040100,""
191,"Cost and Planning Consultancy",38602,"CONSULTANCY SERVICES"
192,"Technical Documentation and Document Control Consultancy",38602,"CONSULTANCY SERVICES"
194,"Scaffolding, Rigging and Covering Services",2040100,""
104,"Paint",47573,"MANUFACTURING SERVICES"
105,"Valves",47573,"MANUFACTURING SERVICES"
107,"Pipe",47573,"MANUFACTURING SERVICES"
128,"Casing and Tubular Running Services",2040099,"EXPLORATION DRILLING AND PRODUCTION SERVICES"
130,"Mud Logging Services",2040099,"EXPLORATION DRILLING AND PRODUCTION SERVICES"
150,"Reservior Services",2040099,"EXPLORATION DRILLING AND PRODUCTION SERVICES"
158,"Certification of NDT Personnel",2040107,""
159,"Directional Surveying Services Inertial Systems",2040099,"EXPLORATION DRILLING AND PRODUCTION SERVICES"
172,"Wellbore Cleanout Services and Filtration Services",2040099,"EXPLORATION DRILLING AND PRODUCTION SERVICES"
188,"Banking Services ",2040159,"BANKING AND FINANCIAL SERVICES"
174,"Fluid, Bottom Hole Sampling Services ",2040099,"EXPLORATION DRILLING AND PRODUCTION SERVICES"
175,"OCTG Services, Cleaning, Hardbanding, Recutting, Rethreading, Storage",2040099,"EXPLORATION DRILLING AND PRODUCTION SERVICES"
193,"Monetary Intermediate, Credit Granting Services",2040159,"BANKING AND FINANCIAL SERVICES"
195,"Civil Services, Works and Building Contracting Services Including Drilling, Tunneling",2040100,""
196,"Financial Markets Administration Services ",2040159,"BANKING AND FINANCIAL SERVICES"
197,"Advertising, Public Affairs and Public Relations Consultancy",38602,"CONSULTANCY SERVICES"
198,"Marketing and Market Research Consultancy ",38602,"CONSULTANCY SERVICES"
199,"Translation and Manual Writing Consultancy ",38602,"CONSULTANCY SERVICES"
200,"Accounting and Audit",2040159,"BANKING AND FINANCIAL SERVICES"
205,"Non-Life Insurance Services",46430,"INSURANCE SERVICES"
202,"Welding and Jointing Consultancy ",38602,"CONSULTANCY SERVICES"
203,"Life Insurance Services",46430,"INSURANCE SERVICES"
204,"Pension Funding Services ",2040159,"BANKING AND FINANCIAL SERVICES"
206,"Warranty Surveyors ",38602,"CONSULTANCY SERVICES"
207,"Third Party Evaluation and Verification Consultancy ",38602,"CONSULTANCY SERVICES"
208,"Employer Liability",46430,"INSURANCE SERVICES"
209,"Insurance Brokerage Services",46430,"INSURANCE SERVICES"
210,"Diving, ROV and Submersible operations",2040100,""
211,"Energy Conservation Consultancy ",38602,"CONSULTANCY SERVICES"
212,"Subsea Construction Services",2040100,""
213,"Simulation Consultancy",38602,"CONSULTANCY SERVICES"
214,"Rotating Equipment Maintenance",2040100,""
215,"Decommissioning and Abandonment Consultancy ",38602,"CONSULTANCY SERVICES"
48279,"Veterinary Medical Services",46129,"HOSPITAL/MEDICAL SERVICES"
50306,"Calendars, Journals and Posters",50293,"PRINTING SERVICES"
50327,"Corporate Gift Items and Event Management",50293,"PRINTING SERVICES"
50330,"Corporate Gift Items and Interior Decoration",50293,"PRINTING SERVICES"
50333,"Corporate Gift Items and Promotional Items",50293,"PRINTING SERVICES"
50343,"Corporate Branding, Gift Items and Promotional Items",50293,"PRINTING SERVICES"
50350,"Event Management and Corporate Gift Items",50293,"PRINTING SERVICES"
50361,"Media and Publicity, Corporate Branding and Publishing",50293,"PRINTING SERVICES"
50364,"Monogramming and Printing",50293,"PRINTING SERVICES"
50370,"Printing and Branding of Gift Items",50293,"PRINTING SERVICES"
50373,"Printing, Packaging and Publishing",50293,"PRINTING SERVICES"
50379,"Publishing and Corporate Gifts, Lithographic Printing and Packaging",50293,"PRINTING SERVICES"
50410,"Publishing and Corporate Branding (Calendars, Cards)",50293,"PRINTING SERVICES"
50416,"Publishing and Corporate Branding (Calendars, Cards, Monogramming)",50293,"PRINTING SERVICES"
50422,"Publishing and Corporate Branding (Calendars, Cards, Plaques)",50293,"PRINTING SERVICES"
50435,"Publishing and Corporate Branding (Monogramming, Cards and Plaques)",50293,"PRINTING SERVICES"
50442,"Publishing and Corporate Branding (Gifts)",50293,"PRINTING SERVICES"
50475,"Travel Agencies",50474,"PROTOCOL LOGISTICS SERVICES"
50477,"Car/Vehicle Hire and Leasing",50474,"PROTOCOL LOGISTICS SERVICES"
50505,"Car/Vehicle Hire and Leasing, Protocol Services",50474,"PROTOCOL LOGISTICS SERVICES"
50508,"Car/Vehicle Hire and Leasing",50474,"PROTOCOL LOGISTICS SERVICES"
50516,"Vehicle Tracking and Telematics",50474,"PROTOCOL LOGISTICS SERVICES"
50530,"Car/Vehicle Hire and Leasing (Without Showroom)",50474,"PROTOCOL LOGISTICS SERVICES"
50534,"Car/Vehicle Hire and Leasing, Protocol Services",50474,"PROTOCOL LOGISTICS SERVICES"
50541,"Protocol Services",50474,"PROTOCOL LOGISTICS SERVICES"
50544,"Car/Vehicle Hire and Leasing",50474,"PROTOCOL LOGISTICS SERVICES"
50554,"Car/Vehicle Hire and Escort Services",50474,"PROTOCOL LOGISTICS SERVICES"
800,"Pressure Volume Temperature (PVT)",42491,"DRILLING/PRODUCTION SERVICES"
813,"Emergency Response and Rescue Vessel",2040197,"MARINE SERVICES INSTALLATION"
51028,"Marine Vessels Supply and Operations, Logistics",50723,"SPECIAL TRANSPORTATION SERVICES"
51066,"Offshore Operations Support Services, Marine Security and Escort",50723,"SPECIAL TRANSPORTATION SERVICES"
51078,"Offshore Operations Support Services, FPSOs",50723,"SPECIAL TRANSPORTATION SERVICES"
51081,"Offshore Operations Support Services, Marine Logistics",50723,"SPECIAL TRANSPORTATION SERVICES"
51086,"Offshore Operations Support Services, Offshore Catering",50723,"SPECIAL TRANSPORTATION SERVICES"
51097,"Offshore Operations Support Services",50723,"SPECIAL TRANSPORTATION SERVICES"
51100,"Offshore Operations Support Services, House Boats and Barges",50723,"SPECIAL TRANSPORTATION SERVICES"
51102,"Operation and Maintenance of FPSO",50723,"SPECIAL TRANSPORTATION SERVICES"
51107,"Rig Move and Deployment Logistics",50723,"SPECIAL TRANSPORTATION SERVICES"
51110,"Rig Move and Deployment",50723,"SPECIAL TRANSPORTATION SERVICES"
51113,"Rig Move and Deployment Logistics",50723,"SPECIAL TRANSPORTATION SERVICES"
51122,"Rig Move and Deployment Logistics, Marine Vessels Supply and Operations",50723,"SPECIAL TRANSPORTATION SERVICES"
51144,"Hydrographic, Geodetic, Topographic Surveying and Geoinformatics",51136,"SURVEY SERVICES"
51147,"Land, Geodetic Survey Services",51136,"SURVEY SERVICES"
1190743,"Laser Scanning",38602,"CONSULTANCY SERVICES"
1373539,"Valves",47573,"MANUFACTURING SERVICES"
1373541,"Actuators",47573,"MANUFACTURING SERVICES"
50754,"Marine Vessels Supply and Operations, Marine Logistics",50723,"SPECIAL TRANSPORTATION SERVICES"
50759,"Marine Vessels Supply",50723,"SPECIAL TRANSPORTATION SERVICES"
50762,"Marine Vessels Supply and Operations",50723,"SPECIAL TRANSPORTATION SERVICES"
50777,"Offshore Operations Support Services",50723,"SPECIAL TRANSPORTATION SERVICES"
50780,"Rig Move and Deployment Logistics, Offshore Operations Support Services",50723,"SPECIAL TRANSPORTATION SERVICES"
50792,"Supply and Operation of Marine Vessels, Patrol Boat Tug, Work Barge and Crew Boats",50723,"SPECIAL TRANSPORTATION SERVICES"
50794,"Marine Vessels Supply and Marine Security",50723,"SPECIAL TRANSPORTATION SERVICES"
218,"Meteorological Consultancy",38602,"CONSULTANCY SERVICES"
226,"Subsea Consultancy",38602,"CONSULTANCY SERVICES"
232,"Rope Access Services",2040100,""
233,"Geological and Geophysical (R & D) Services",2040098,"RESEARCH AND DEVELOPMENT SERVICES"
237,"Subsea (R and D) Services",2040098,"RESEARCH AND DEVELOPMENT SERVICES"
240,"Information Technology, R & D Services",2040098,"RESEARCH AND DEVELOPMENT SERVICES"
242,"Refinery and Downstream Technology (R and D) Services ",2040098,"RESEARCH AND DEVELOPMENT SERVICES"
251,"Piling Services ",2040100,""
253,"Value Management Services Including Testing and Repair ",2040100,""
299,"Recreational Services ",2040112,""
273,"Catering and Housekeeping Services",2040112,""
274,"Cleaning and Laundry and Janitorial Services",2040112,""
331,"Power Generation and Transmission",2040115,""
333,"Steel, Metal, Concrete Structures, Platforms",2040116,""
336,"Floating Facilities, Systems Including Storage, Loading",2040116,""
220,"Industrial Cleaning Services ",2040100,""
234,"Safety, Protection, Security, Firefighting System Services, Architectural Refurbishment, Fire and Gas, Halon",2040100,""
235,"Drilling Services, R & D Services",2040098,"RESEARCH AND DEVELOPMENT SERVICES"
236,"Preservation Services ",2040100,""
241,"Oil and Gas Production (R and D) Services",2040098,"RESEARCH AND DEVELOPMENT SERVICES"
244,"Reservoir (R and D) Services",2040098,"RESEARCH AND DEVELOPMENT SERVICES"
247,"Vehicle Maintenance and Repairs Services ",2040100,""
255,"Construction and Maintenance Services ",2040100,""
276,"Rental Services",2040112,""
278,"Non-Destructive Testing (NDT) NDE Services",2040102,"INSPECTION CONTROL AND TESTING SERVICES"
279,"Pipeline Flushing, External, Internal Inspection, Pigging Services",2040102,"INSPECTION CONTROL AND TESTING SERVICES"
280,"Surface Treatment Inspection Services",2040102,"INSPECTION CONTROL AND TESTING SERVICES"
281,"Pressure Testing",2040102,"INSPECTION CONTROL AND TESTING SERVICES"
282,"Instrument Testing, Calibration Services ",2040102,"INSPECTION CONTROL AND TESTING SERVICES"
283,"Load Testing Services ",2040102,"INSPECTION CONTROL AND TESTING SERVICES"
284,"Diving, ROV Operations ",38723,"CALIBRATION SERVICES"
286,"Printing and Copying Services",2040112,""
287,"Dimensional Control, Verification Services ",2040102,"INSPECTION CONTROL AND TESTING SERVICES"
288,"Photographic, Film and Video Services",2040112,""
295,"Training Course Seminar Services",2040112,""
303,"Rental of Housing and Office Space ",2040112,""
306,"Energy, Electrical Power Supply Service",2040112,""
308,"Manpower Supply, Temporary Staff Hiring Administration",2040112,""
310,"Equipment Brokerage Services",2040112,""
804,"Reservoir Evaluation & Management",51261,"TECHNICAL CONSULTANCY SERVICES"
312,"Horticultural Ground Maintenance Services",2040112,""
313,"Water Supply Services",2040112,""
315,"Facilities Management",2040112,""
318,"Steel, Metal, Concrete Structures, Platforms",2040115,""
321,"Subsea Systems",2040115,""
322,"Pipeline Systems",2040115,""
323,"Rivers",2040115,""
324,"Umbilicals",2040115,""
326,"Accommodation, Office, Workshop, Storage Modules, Buildings Including Service Stations",2040115,""
328,"Process Modules, Packages",2040115,""
329,"Utilities Modules, Packages ",2040115,""
330,"Drilling Modules, Packages",2040115,""
375,"Process Modules, Packages",2040117,""
379,"Utilities Modules, Packages ",2040117,""
424,"Office and Domestic Waste Management",2040121,"ONSHORE ENVIRONMENTAL AND WASTE MANAGEMENT"
431,"Cathodic Protection and Coating",2040125,"FACILITY MAINTENANCE"
432,"Environmental Consultancy",2040126,"INSTALLATION AND MAINTENANCE SERVICES "
217,"Pipe Fitting and Welding Services ",2040100,""
219,"Sub-Surface Consultancy (Geological, Geophysical, Reservoir)",38602,"CONSULTANCY SERVICES"
224,"Marine Consultancy ",38602,"CONSULTANCY SERVICES"
238,"Safety and Environmental (R and D) Services",2040098,"RESEARCH AND DEVELOPMENT SERVICES"
245,"Heat Treating and Demagnetizing and Machining Services ",2040100,""
248,"Site Clean-Up Services ",2040100,""
250,"Refractory Services ",2040100,""
254,"Lifting Equipment Management Services ",2040100,""
271,"Temporary Accommodation Camp Services",2040112,""
275,"Security Services",2040112,""
285,"Laboratory Testing Services ",2040102,"INSPECTION CONTROL AND TESTING SERVICES"
289,"Travel Agencies",2040112,""
292,"Medical Services",2040112,""
301,"Hotel and Conference Services",2040112,""
307,"Manpower Supply, Temporary Staff Hiring Technical",2040112,""
325,"Terminal Oil Movement Systems",2040115,""
337,"Subsea Systems",2040116,""
225,"Bolt Tensioning Services ",2040100,""
229,"Financial Management Consultancy Services",38602,"CONSULTANCY SERVICES"
243,"Material (R & D) Services",2040098,"RESEARCH AND DEVELOPMENT SERVICES"
249,"Sludge Treatment, Tank Cleaning Services ",2040100,""
320,"Floating Facilities, Systems Including Storage, Loading",2040115,""
339,"Pipeline Systems",2040116,""
340,"Rivers",2040116,""
423,"Outsourcing and Expediting Services",38602,"CONSULTANCY SERVICES"
428,"Corrosion Prevention and Control Services",2040123,"OFFSHORE PIPELINE LAYING"
433,"Electrical Installation, Maintenance and Materials",2040126,"INSTALLATION AND MAINTENANCE SERVICES "
435,"Pipeline Fabrication and Construction",2040123,"OFFSHORE PIPELINE LAYING"
436,"Pipeline Fabrication and Construction",2040123,"OFFSHORE PIPELINE LAYING"
437,"Civil Services, Installation, Maintenance and Materials",2040126,"INSTALLATION AND MAINTENANCE SERVICES "
441,"Installation and Upgrade of Onshore and Offshore Production Facilities and Platforms",2040128,"MAJOR CONSTRUCTION SERVICES"
444,"Mechanical Installation, Maintenance and Materials",2040126,"INSTALLATION AND MAINTENANCE SERVICES "
445,"Meters and Flow Meters",2040126,"INSTALLATION AND MAINTENANCE SERVICES "
446,"Well Head Replacement",38610,"MAINTENANCE SERVICES"
221,"Design Consultancy, Industrial Design and Web Design",38602,"CONSULTANCY SERVICES"
231,"Engineering (R & D) Services",2040098,"RESEARCH AND DEVELOPMENT SERVICES"
802,"Pipeline Maintenance",2040203,"FACILITY MAINTENANCE SERVICES"
344,"Terminal Oil Movement Systems",2040116,""
347,"Process Modules, Packages",2040116,""
348,"Utilities Modules, Packages ",2040116,""
349,"Drilling Modules, Packages",2040116,""
808,"Mechanical Parts - Valves Up to 12”, Nozzles & Flanges, Seals, “O” ring, Bolts and Nuts etc",43164,"EQUIPMENT/MATERIAL SUPPLY SERVICES"
820,"Major Mechanical",2040167,"ENGINEERING AND TECHNICAL SERVICES"
353,"Drilling Modules, Packages",2040117,""
821,"Environmental Sensitivity Index (ESI) Mapping Geographic Information System (GIS)",2040184,"ENVIRONMENTAL RELATED STUDIES SERVICES"
356,"Floating Facilities, Systems Including Storage, Loading",2040117,""
357,"Subsea Systems",2040117,""
824,"Minor electrical maintenance materials",2040177,"GENERAL SUPPLY ARTISANS"
359,"Power Generation and Transmission",2040117,""
360,"Pipeline Systems",2040117,""
361,"Rivers",2040117,""
363,"Umbilicals",2040117,""
364,"Steel, Metal, Concrete Structures, Platforms",2040118,""
365,"Terminal Oil Movement Systems",2040117,""
366,"Floating Facilities, Systems Including Storage, Loading",2040118,""
368,"Subsea Systems",2040118,""
369,"Pipeline Systems",2040118,""
373,"Umbilicals",2040119,""
376,"Terminal Oil Movement Systems",2040118,""
377,"Terminal Oil Movement Systems",2040119,""
380,"Accommodation, Office, Workshop, Storage Modules, Buildings Including Service Stations",2040119,""
382,"Process Modules, Packages",2040118,""
383,"Drilling Modules, Packages",2040119,""
384,"Process Modules, Packages",2040119,""
801,"Core Services",42491,"DRILLING/PRODUCTION SERVICES"
222,"Catalyst Handling and Regeneration Services ",2040100,""
228,"IT Management Consultancy Services ",38602,"CONSULTANCY SERVICES"
342,"Umbilicals",2040116,""
346,"Accommodation, Office, Workshop, Storage Modules, Buildings Including Service Stations",2040116,""
351,"Power Generation and Transmission ",2040116,""
355,"Steel, Metal, Concrete Structures, Platforms",2040117,""
387,"Utilities Modules, Packages ",2040118,""
370,"Risers",2040118,""
371,"Accommodation, Office, Workshop, Storage Modules, Buildings Including Service Stations",2040117,""
372,"Umbilicals",2040118,""
378,"Accommodation, Office, Workshop, Storage Modules, Buildings Including Service Stations",2040118,""
388,"Utilities Modules, Packages ",2040119,""
390,"Drilling Modules, Packages",2040118,""
391,"Power Generation and Transmission",2040119,""
393,"Power Generation and Transmission ",2040118,""
394,"Steel, Metal, Concrete Structures, Platforms",2040119,""
396,"Floating Facilities, Systems Including Storage, Loading",2040119,""
398,"Subsea Systems",2040119,""
399,"Management and Provision of All Facilities Engineering, Modification and Maintenance Services For A Site, Platform",2040096,""
400,"Pipeline Systems",2040119,""
402,"Risers",2040119,""
405,"Management and Operations Including Production Supervision of All Facilities, Engineering, Modification and Maintenance Services For Site, Platform",2040096,""
407,"Hydrocarbon Reservoir Development and Production Service ",2040096,""
409,"Early Production Services Including Provision of Floating Or Jack-Up Production Unit, Extended Well Test",2040096,""
411,"Well Management and Construction Services",2040096,""
483,"Industrial Gases",47573,"MANUFACTURING SERVICES"
503,"Fittings",47573,"MANUFACTURING SERVICES"
513,"Welding Materials",2040148,"SUPPLY"
517,"Marine Vessels Supply",2040128,"MAJOR CONSTRUCTION SERVICES"
519,"Diving Services",2040149,"UNDERWATER INSPECTION AND SERVICES"
521,"Valves Up To 12"", Nozzles and Flanges",43164,"EQUIPMENT/MATERIAL SUPPLY SERVICES"
522,"Seals, ""O"" Rings, Bolts and Nuts",43164,"EQUIPMENT/MATERIAL SUPPLY SERVICES"
523,"Rehabilitation/Upgrade Work-Minor Electrical Works",2040150,""
529,"Pipeline Pigging and Inspection",2040125,"FACILITY MAINTENANCE"
536,"Rope Access Services",2040090,"ROPE ACCESS SERVICES"
541,"Pipeline Coating",2040146,"ONSHORE PIPELINE LAYING"
542,"Pipeline Procurement",2040146,"ONSHORE PIPELINE LAYING"
545,"HVAC/Accessories",45727,""
551,"Marine Logistics",47579,"MARINE SUPPORT SERVICES"
552,"Cargo Handling/Storage",47579,"MARINE SUPPORT SERVICES"
555,"Offshore Environmental Services",51261,"TECHNICAL CONSULTANCY SERVICES"
564,"Steel Structure Supply Services",38606,""
568,"Cranes, Life Boats and Life Rafts",2040151,"HEAVY DUTY EQUIPMENT SUPPLY INSTALLATION AND MAINTENANCE"
580,"LP/HP Pumps",2040151,"HEAVY DUTY EQUIPMENT SUPPLY INSTALLATION AND MAINTENANCE"
590,"HVAC/Accessories",2040151,"HEAVY DUTY EQUIPMENT SUPPLY INSTALLATION AND MAINTENANCE"
592,"Pharmaceutical Supplies",46129,"HOSPITAL/MEDICAL SERVICES"
598,"Interface Management & Regulatory Compliance ",51261,"TECHNICAL CONSULTANCY SERVICES"
599,"Lifting Operations and Lifting Equipment Training",2040156,"SPECIALISED OIL AND GAS TRAINING SERVICES"
611,"Structural Engineering",2040128,"MAJOR CONSTRUCTION SERVICES"
612,"Confined Space Entry Training",2040156,"SPECIALISED OIL AND GAS TRAINING SERVICES"
618,"Helicopter Underwater Escape Training (HUET), Tropical HUET",2040156,"SPECIALISED OIL AND GAS TRAINING SERVICES"
620,"Helicopter Support (Helicopter Landing Officer, Helideck Team Member)",2040156,"SPECIALISED OIL AND GAS TRAINING SERVICES"
623,"Reamers",2040151,"HEAVY DUTY EQUIPMENT SUPPLY INSTALLATION AND MAINTENANCE"
624,"Gas Process Equipment",2040151,"HEAVY DUTY EQUIPMENT SUPPLY INSTALLATION AND MAINTENANCE"
627,"Environmental Assessment/Studies (EIA, EER, EAR, PIA)",2040121,"ONSHORE ENVIRONMENTAL AND WASTE MANAGEMENT"
514,"Cold Room Services",43164,"EQUIPMENT/MATERIAL SUPPLY SERVICES"
530,"Corrosion Prevention and Control Services",2040125,"FACILITY MAINTENANCE"
585,"Civil Services, Installation and Maintenance ",2040154,"REHABILITATION UPGRADE AND FABRICATION WORKS"
602,"Technical Integrity Management/Assurance (eg. Scaffolding Certificate, Safety Audit/Technical Surveys)",51261,"TECHNICAL CONSULTANCY SERVICES"
610,"Firefighting Services",43164,"EQUIPMENT/MATERIAL SUPPLY SERVICES"
613,"Drilling Services, Well Operations Training (Well Control)",2040156,"SPECIALISED OIL AND GAS TRAINING SERVICES"
622,"Drill Bits",2040151,"HEAVY DUTY EQUIPMENT SUPPLY INSTALLATION AND MAINTENANCE"
540,"Fire and Gas System",2040126,"INSTALLATION AND MAINTENANCE SERVICES "
543,"Wellbore Cleanout Services",42491,"DRILLING/PRODUCTION SERVICES"
566,"Offshore Scaffolding",2040128,"MAJOR CONSTRUCTION SERVICES"
805,"Onshore - Laying of Oil and Gas Pipelines",2040204,"PIPELINE AND CABLE LAYING"
583,"Pipeline Monitoring and Row Surveillance",2040125,"FACILITY MAINTENANCE"
605,"Separators",2040151,"HEAVY DUTY EQUIPMENT SUPPLY INSTALLATION AND MAINTENANCE"
619,"Working At Heights/Rope Access Training",2040156,"SPECIALISED OIL AND GAS TRAINING SERVICES"
626,"Oil Spill Control and Clean Up",2040160,"ENVIRONMENTAL RESTORATION SERVICES"
807,"Civil Engineering Construction",2040128,"MAJOR CONSTRUCTION SERVICES"
815,"Accommodation platforms/floaters",2040197,"MARINE SERVICES INSTALLATION"
527,"Civil Services and Construction",2040128,"MAJOR CONSTRUCTION SERVICES"
531,"Hydro Test",2040125,"FACILITY MAINTENANCE"
537,"Quality Assurance/Quality Control (QA/QC) Services ",38602,"CONSULTANCY SERVICES"
